instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n13_r400_S53_i43_uncorrelated,13,3.25,1,0.7960281340504758,-1,-1.0,468,[5],"[[0, 1, 0, 0, 1, 1, 2, 0, 4, 4]]",True,174,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 1]]",117,143,True,843.6513235882205,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 0, 0, 0, 1, 3, 1, 2, 2, 7, 7]]",[0],[13],True,103317,40989,283632,False
n13_r400_S53_i43_uncorrelated,13,3.25,2,0.7960281340504758,-1,-1.0,26,[5],"[[0, 0]]",True,294,[0],[4],[0],"[[0, 0, 0, 0]]","[[0, 1, 1, 0, 3, 3]]",117,143,True,874.6513235882205,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 0, 3, 3, 1, 1, 1, 5, 3, 3, 3]]",[0],[11],True,5664,68840,303285,False
n13_r400_S53_i43_uncorrelated,13,3.25,3,0.7960281340504758,-1,-1.0,221,[5],"[[0, 0, 1, 0, 1, 0, 0, 1, 1]]",True,158,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",117,143,True,788.6513235882205,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 2, 1, 3, 3, 2, 4, 0, 3, 3]]",[0],[10],True,48564,37133,259878,False
n13_r400_S53_i43_uncorrelated,13,3.25,5,0.7960281340504758,-1,-1.0,26,[5],"[[0, 0]]",True,285,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 2, 2, 2]]",91,143,True,967.6513235882205,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1, 0, 1, 3, 2, 1, 1, 3, 7, 7]]",[0],[7],True,5664,66560,331235,False
n13_r400_S53_i43_uncorrelated,13,3.25,6,0.7960281340504758,-1,-1.0,273,[5],"[[0, 1, 0, 1, 1, 2, 2]]",True,192,[0],[3],[0],"[[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[[1, 1]]",91,143,True,985.6513235882205,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 2, 2, 0, 0, 4, 1, 2, 0, 1, 7, 7]]",[0],[6],True,60207,45976,333285,False
n13_r400_S53_i43_uncorrelated,13,3.25,7,0.7960281340504758,-1,-1.0,351,[5],"[[0, 1, 1, 1, 0, 2, 0, 2, 2]]",True,464,[0],[2],[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0]]",65,143,True,431.6513235882206,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 2, 2, 2, 2]]",[0],[5],True,77409,112575,145255,False
n13_r400_S53_i43_uncorrelated,13,3.25,9,0.7960281340504758,-1,-1.0,208,[5],"[[0, 1, 0, 0, 2, 2]]",True,1169,[0],[2],[6],"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 6, 6, 6, 6]]","[[0, 0]]",65,143,True,1629.7015013996497,[4],"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0]]",[0],[3],True,45837,278004,464932,False
n13_r400_S53_i43_uncorrelated,13,3.25,10,0.7960281340504758,-1,-1.0,117,[5],"[[0, 0, 0, 1, 1]]",True,1379,[0],[2],[4],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 2, 2, 5, 5, 4, 4, 4, 4, 4]]","[[0, 0, 0]]",65,143,True,2793.471355222958,[6],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 6, 6, 6, 6, 6]]","[[0, 0, 0, 0, 0, 0, 0]]",[0],[2],True,25698,325656,803179,False
n27_r400_S98_i87_uncorrelated,27,6.75,2,0.8786799174948434,-1,-1.0,1566,[9],"[[0, 1, 1, 0, 2, 1, 0, 0, 4, 2, 6, 6]]",True,658,[0],[8],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 2, 2]]",459,513,True,6187.7703330441245,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 1, 1, 0, 2, 3, 3, 1, 0, 6, 1, 11, 11, 18, 3, 20, 20]]",[0],[47],True,444357,191834,2164714,False
n27_r400_S98_i87_uncorrelated,27,6.75,5,0.8786799174948434,-1,-1.0,621,[9],"[[0, 1, 0, 1, 0, 0, 1, 2, 2]]",True,484,[0],[7],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 2]]",405,513,True,5824.7703330441245,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 2, 1, 2, 2, 5, 6, 6, 3, 3, 6, 2, 4, 12, 0, 20, 20]]",[0],[34],True,175920,141240,2045113,False
n27_r400_S98_i87_uncorrelated,27,6.75,8,0.8786799174948434,-1,-1.0,1404,[9],"[[0, 1, 1, 0, 0, 2, 1, 1, 3, 3, 4, 4]]",True,526,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 2]]",351,513,True,5974.7703330441245,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 3, 3, 3, 0, 4, 4, 7, 4, 2, 5, 1, 7, 16, 20, 20]]",[0],[25],True,398304,153441,2115306,False
n27_r400_S98_i87_uncorrelated,27,6.75,10,0.8786799174948434,-1,-1.0,351,[9],"[[0, 1, 1, 1, 1]]",True,3586,[0],[6],[0],"[[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 3, 3, 1, 1, 3, 3, 3, 6, 6, 3, 3, 3, 3, 3, 3, 18, 18, 18, 18]]","[[1, 0, 0, 1, 2, 2]]",351,513,True,692.7703330441242,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 2, 2, 2]]",[0],[20],True,99439,1083378,238460,False
n27_r400_S98_i87_uncorrelated,27,6.75,13,0.8786799174948434,-1,-1.0,1836,[9],"[[0, 1, 0, 0, 1, 2, 1, 1, 0, 2, 3, 0, 8, 8]]",True,763,[0],[5],[0],"[[0, 0, 1, 1, 0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 3, 3]]",297,513,True,4433.7703330441245,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 0, 2, 2, 4, 3, 7, 4, 7, 4, 4, 16, 16]]",[0],[15],True,520975,222865,1514127,False
n27_r400_S98_i87_uncorrelated,27,6.75,16,0.8786799174948434,-1,-1.0,486,[9],"[[0, 1, 1, 1, 0, 0, 1, 1]]",True,6860,[0],[3],[4],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3]]",189,513,True,1073.770333044124,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 3, 3, 3, 3]]",[0],[11],True,137611,2050982,377391,False
n27_r400_S98_i87_uncorrelated,27,6.75,18,0.8786799174948434,-1,-1.0,594,[9],"[[0, 1, 0, 0, 1, 1, 2, 2]]",True,12033,[0],[3],[16],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 7, 7, 16, 16, 16, 16, 16]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",189,513,True,1812.770333044124,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 2, 1, 2, 2, 2, 3, 2, 0, 3, 3]]",[0],[9],True,168313,3584689,639649,False
n27_r400_S98_i87_uncorrelated,27,6.75,21,0.8786799174948434,-1,-1.0,1647,[9],"[[0, 1, 1, 0, 2, 1, 2, 0, 0, 4, 2, 1, 3, 3, 3]]",True,50718,[1],[5],[33],"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 2, 2, 2, 1, 1, 1, 4, 4, 4, 6, 6, 6, 6, 6, 6, 13, 13, 13, 4, 4, 20, 20, 20, 24, 24, 24, 7, 7, 7, 7, 27, 27, 27, 27, 27, 33, 33, 33, 33, 33]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",759,513,True,49246.14282320248,[20],"[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 8, 8, 6, 6, 13, 13, 13, 3, 3, 1, 1, 3, 3, 3, 20, 20, 20, 20, 20]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2]]",[0],[5],True,467178,15001786,15115240,False
n32_r400_S72_i17_uncorrelated,32,8.0,3,0.23277265328269126,-1,-1.0,224,[4],"[[0, 1, 1]]",True,303,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 1]]",224,288,True,1153.694163958064,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 2, 2, 3, 3]]",[0],[6],True,50257,70407,322325,False
n32_r400_S72_i17_uncorrelated,32,8.0,6,0.23277265328269126,-1,-1.0,224,[4],"[[0, 1, 1]]",True,222,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",224,288,True,592.6941639580641,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 2, 2]]",[0],[5],True,50257,51463,164787,False
n32_r400_S72_i17_uncorrelated,32,8.0,9,0.23277265328269126,-1,-1.0,320,[4],"[[0, 1, 1, 1]]",True,237,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",224,288,True,799.6941639580641,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 0, 3, 3]]",[0],[3],True,71810,54693,221448,False
n32_r400_S72_i17_uncorrelated,32,8.0,12,0.23277265328269126,-1,-1.0,320,[4],"[[0, 1, 1, 1]]",True,252,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",224,288,True,477.9106623329027,[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[8],True,71810,58193,125171,False
n32_r400_S72_i17_uncorrelated,32,8.0,16,0.23277265328269126,-1,-1.0,1600,[4],"[[0, 0, 1, 1, 1, 2, 1, 1, 2, 2, 4, 4]]",True,272,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",288,288,True,82574.35529790618,[23],"[[0, 0, 0, 1, 1, 2, 2, 2, 0, 0, 0, 4, 4, 2, 2, 2, 2, 2, 2, 7, 7, 8, 8, 5, 5, 5, 13, 13, 18, 18, 18, 18, 24, 24, 23, 23, 23, 23, 23]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 3, 1, 2, 2, 4, 4]]",[0],[19],True,359450,62763,22379521,False
n32_r400_S72_i17_uncorrelated,32,8.0,19,0.23277265328269126,-1,-1.0,448,[4],"[[0, 0, 0, 0, 2, 2]]",True,511,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",288,288,True,225276.626564018,[32],"[[0, 0, 0, 1, 1, 1, 1, 3, 3, 4, 4, 3, 3, 4, 4, 6, 6, 4, 4, 4, 6, 6, 6, 6, 10, 10, 10, 18, 18, 18, 31, 31, 20, 20, 41, 41, 23, 23, 37, 37, 58, 58, 32, 32, 32, 32, 32]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 3, 4, 5, 1, 8, 10, 10]]",[0],[18],True,100514,117714,60927567,False
n32_r400_S72_i17_uncorrelated,32,8.0,22,0.23277265328269126,-1,-1.0,544,[4],"[[0, 0, 0, 0, 1, 0, 1, 1, 1]]",True,31914,[0],[5],[10],"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 1, 1, 1, 2, 2, 6, 6, 6, 6, 2, 2, 2, 2, 2, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 4, 4]]",352,288,True,12463.189457562552,[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 3, 4, 1, 4, 3, 0, 5, 5]]",[0],[18],True,121967,7419761,3336195,False
n32_r400_S72_i17_uncorrelated,32,8.0,25,0.23277265328269126,-1,-1.0,960,[4],"[[0, 1, 0, 0, 0, 0, 0, 1, 4, 4]]",True,477,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",288,288,True,1445.2989902490308,[0],"[[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 3, 1, 1]]",[0],[22],True,215530,109913,389298,False
n32_r400_S72_i47_uncorrelated,32,8.0,3,0.6437509900205924,-1,-1.0,2464,[9],"[[0, 1, 1, 1, 0, 2, 0, 2, 1, 4, 5, 2, 2, 5, 5]]",True,431,[0],[8],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",544,608,True,11716.431329733174,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 2, 2, 2, 0, 1, 2, 5, 1, 3, 1, 8, 12, 13, 10, 13, 3, 12, 5, 36, 36]]",[0],[26],True,629446,113651,3596196,False
n32_r400_S72_i47_uncorrelated,32,8.0,6,0.6437509900205924,-1,-1.0,2304,[9],"[[0, 0, 0, 0, 2, 1, 2, 2, 2, 3, 2, 3, 6, 6]]",True,222,[0],[7],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",480,608,True,1203.4313297331742,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 2, 0, 3, 3]]",[0],[20],True,588574,58899,375149,False
n32_r400_S72_i47_uncorrelated,32,8.0,9,0.6437509900205924,-1,-1.0,672,[9],"[[0, 1, 1, 1, 0, 2, 2]]",True,1517,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 1, 1, 0, 2, 2, 5, 5]]",416,608,True,3714.431329733174,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 2, 0, 3, 2, 2, 1, 3, 3, 1, 8, 1, 2, 8, 8]]",[0],[15],True,171542,397175,1165526,False
n32_r400_S72_i47_uncorrelated,32,8.0,12,0.6437509900205924,-1,-1.0,1184,[9],"[[0, 0, 0, 1, 1, 0, 0, 1, 2, 4, 4]]",True,380,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1]]",416,608,True,2673.431329733174,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 1, 1, 1, 2, 1, 2, 1, 6, 3, 1, 3, 4, 4]]",[0],[11],True,302298,100233,827431,False
n32_r400_S72_i47_uncorrelated,32,8.0,16,0.6437509900205924,-1,-1.0,3296,[9],"[[0, 0, 0, 1, 0, 0, 1, 3, 0, 1, 0, 6, 2, 1, 6, 11, 11]]",True,368,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1]]",352,608,True,453.43132973317404,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[8],True,842118,96931,140039,False
n32_r400_S72_i47_uncorrelated,32,8.0,19,0.6437509900205924,-1,-1.0,1472,[9],"[[0, 1, 1, 1, 1, 0, 1, 3, 0, 1, 4, 4]]",True,831,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 0, 3, 3]]",288,608,True,1792.8935524778976,[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0]]",[0],[5],True,375902,217589,531884,False
n32_r400_S72_i47_uncorrelated,32,8.0,22,0.6437509900205924,-1,-1.0,2304,[9],"[[0, 1, 0, 0, 1, 1, 1, 1, 1, 5, 0, 2, 5, 2, 4, 4]]",True,1708,[0],[3],[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0]]",224,608,True,1416.0270313851056,[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0]]",[0],[4],True,588488,453798,412257,False
n32_r400_S72_i47_uncorrelated,32,8.0,25,0.6437509900205924,-1,-1.0,64,[9],"[[0, 0]]",True,1328,[0],[3],[2],"[[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0]]",224,608,True,68482.93014638314,[8],"[[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 7, 7, 5, 5, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 2, 0, 0, 3, 2, 8, 1, 3, 10, 10]]",[0],[10],True,16280,349512,19380789,False
n14_r400_S55_i52_uncorrelated,14,3.5,1,0.9285109983079526,-1,-1.0,504,[14],"[[0, 1, 0, 0, 0, 0, 1, 3, 4, 4]]",True,663,[0],[13],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 1, 3, 2, 2, 4, 4]]",378,406,True,1480.9650086202976,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 3, 3, 0, 2, 4, 2, 2, 5, 0, 6, 8, 8]]",[0],[18],True,128933,177908,538261,False
n14_r400_S55_i52_uncorrelated,14,3.5,2,0.9285109983079526,-1,-1.0,672,[14],"[[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 6, 6]]",True,836,[0],[12],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 3, 0, 1, 3, 3, 5, 5]]",350,406,True,589.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1, 2, 0, 3, 0, 3, 3]]",[0],[16],True,171954,224031,213765,False
n14_r400_S55_i52_uncorrelated,14,3.5,4,0.9285109983079526,-1,-1.0,1106,[14],"[[0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 2, 4, 9, 9]]",True,552,[0],[10],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 0, 2, 2, 2, 3, 1, 1]]",294,406,True,515.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 0, 2, 3, 3]]",[0],[12],True,283162,147942,187141,False
n14_r400_S55_i52_uncorrelated,14,3.5,5,0.9285109983079526,-1,-1.0,378,[14],"[[0, 1, 1, 0, 0, 0, 1, 3, 3]]",True,952,[0],[9],[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2]]",266,406,True,268.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 2]]",[0],[10],True,96651,269600,100055,False
n14_r400_S55_i52_uncorrelated,14,3.5,7,0.9285109983079526,-1,-1.0,196,[14],"[[0, 1, 0, 1, 1, 1]]",True,630,[0],[8],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 3, 2, 0, 0, 4, 4]]",238,406,True,474.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 2, 2, 3, 3]]",[0],[7],True,50072,169185,175845,False
n14_r400_S55_i52_uncorrelated,14,3.5,8,0.9285109983079526,-1,-1.0,616,[14],"[[0, 1, 0, 1, 2, 0, 2, 3, 4, 4]]",True,2792,[0],[22],[0],"[[0, 0, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5]]","[[1, 2, 1, 2, 2, 1, 0, 0, 2, 1, 2, 3, 0, 7, 2, 15, 8, 8]]",630,406,True,451.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 0, 3, 3]]",[0],[6],True,157657,755560,161617,False
n14_r400_S55_i52_uncorrelated,14,3.5,9,0.9285109983079526,-1,-1.0,672,[14],"[[0, 0, 1, 0, 0, 0, 1, 1, 2, 3, 5, 5]]",True,2262,[0],[10],[1],"[[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 4, 1, 6, 6]]",294,406,True,246.9650086202975,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",[0],[6],True,171954,617738,87113,False
n14_r400_S55_i52_uncorrelated,14,3.5,11,0.9285109983079526,-1,-1.0,588,[14],"[[0, 0, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2]]",True,1987,[4],[2],[4],"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 7, 7, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0]]",510,406,True,454.9510120684165,[0],"[[0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 2, 0, 0, 3, 3]]",[0],[4],True,150411,542768,155123,False
n25_r400_S47_i25_uncorrelated,25,6.25,2,0.5207427233188358,-1,-1.0,3100,[15],"[[0, 0, 1, 0, 2, 2, 1, 1, 1, 2, 5, 1, 3, 0, 1, 3, 15, 15]]",True,410,[0],[13],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 0, 1, 1]]",675,775,True,1955.7967482714241,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 1, 3, 3, 1, 1, 3, 0, 4, 6, 6]]",[0],[16],True,772379,105506,625110,False
n25_r400_S47_i25_uncorrelated,25,6.25,5,0.5207427233188358,-1,-1.0,1325,[15],"[[0, 1, 1, 0, 2, 2, 1, 0, 4, 5, 5]]",True,450,[0],[11],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2]]",575,775,True,1845.7967482714241,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 2, 3, 0, 0, 3, 5, 0, 6, 6]]",[0],[12],True,329933,116079,580530,False
n25_r400_S47_i25_uncorrelated,25,6.25,7,0.5207427233188358,-1,-1.0,1600,[15],"[[0, 0, 1, 1, 0, 2, 1, 2, 4, 5, 5, 5]]",True,1810,[0],[10],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 2, 1, 3, 4, 2, 6, 6]]",525,775,True,880.7967482714241,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 0, 0, 0, 1, 4, 4]]",[0],[9],True,398486,464640,286280,False
n25_r400_S47_i25_uncorrelated,25,6.25,10,0.5207427233188358,-1,-1.0,1250,[15],"[[0, 0, 1, 0, 1, 1, 2, 3, 2, 3, 3, 3]]",True,3800,[0],[17],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 0, 0, 0, 0, 4, 2, 3, 5, 2, 8, 3, 2, 3, 16, 16]]",875,775,True,345.7967482714241,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[7],True,311161,975369,111220,False
n25_r400_S47_i25_uncorrelated,25,6.25,12,0.5207427233188358,-1,-1.0,1925,[15],"[[0, 0, 0, 0, 2, 0, 2, 0, 4, 1, 0, 0, 4, 9, 9]]",True,5060,[0],[31],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 0, 0, 0, 0, 3, 1, 4, 4, 2, 7, 6, 6, 15, 19, 19]]",1575,775,True,3961.1447280912444,[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 5, 5, 5, 3, 3, 3, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2]]",[0],[4],True,479395,1298749,1217018,False
n25_r400_S47_i25_uncorrelated,25,6.25,15,0.5207427233188358,-1,-1.0,750,[15],"[[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 3]]",True,2175,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 2, 3, 3, 3, 3, 2, 2, 6, 2, 4, 4]]",1425,775,True,745.7967482714241,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 2, 3, 3]]",[0],[11],True,186411,557930,238293,False
n25_r400_S47_i25_uncorrelated,25,6.25,17,0.5207427233188358,-1,-1.0,1250,[15],"[[0, 0, 1, 0, 0, 2, 0, 2, 4, 2, 4, 4]]",True,1869,[0],[28],[0],"[[0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 2, 0, 2, 1, 0, 0, 0, 4, 1, 1, 8, 8]]",1425,775,True,24628.982179047627,[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 3, 3, 8, 8, 6, 6, 6, 6, 6]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 1, 4, 5, 5, 5]]",[0],[23],True,311161,479220,7132964,False
n25_r400_S47_i25_uncorrelated,25,6.25,20,0.5207427233188358,-1,-1.0,1600,[15],"[[0, 1, 0, 0, 1, 2, 0, 2, 4, 4, 6, 6]]",True,509225,[0],[21],[27],"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0, 0, 0, 3, 3, 12, 12, 10, 10, 10, 25, 25, 25, 25, 27, 27, 27, 27, 27]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 4, 3, 3, 9, 0, 4, 1, 6, 9, 1, 44, 53, 53]]",1075,775,True,9232.673190062576,[2],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 6, 6]]",[0],[22],True,398486,131598266,2614555,False
n26_r400_S33_i21_uncorrelated,26,6.5,2,0.6175751222921034,-1,-1.0,416,[2],"[[0, 1, 1, 1, 1, 1]]",True,296,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",130,130,True,317.09936592449964,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[6],True,105356,78009,103654,False
n26_r400_S33_i21_uncorrelated,26,6.5,5,0.6175751222921034,-1,-1.0,104,[2],"[[0, 0, 0, 0]]",True,311,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",130,130,True,410.09936592449964,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 2]]",[0],[4],True,26184,81704,133313,False
