instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n19_r400_S54_i46_weakly_correlated,19,4.75,11,0.8361504907306434,-1,-1.0,152,[6],"[[0, 0, 1, 1]]",True,93,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",133,247,True,2652.600626882308,[3],"[[0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",[0],[3],True,37330,23989,813668,False
n19_r400_S54_i46_weakly_correlated,19,4.75,13,0.8361504907306434,-1,-1.0,418,[6],"[[0, 0, 0, 1, 0, 2, 2, 2]]",True,933,[0],[6],[0],"[[0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 1, 1, 0, 0, 0, 0, 0]]","[[1, 1, 1, 0, 1, 1, 0, 0, 0]]",247,247,True,1897.3126382383027,[2],"[[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",[0],[1],True,102779,240292,550630,False
n19_r400_S54_i46_weakly_correlated,19,4.75,15,0.8361504907306434,-1,-1.0,456,[6],"[[0, 0, 1, 1, 0, 2, 2, 2]]",True,2282,[0],[5],[2],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]]",209,247,True,26673.16289547513,[14],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 4, 4, 0, 0, 0, 2, 2, 2, 0, 0, 0, 4, 4, 4, 14, 14, 14, 14, 14]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1]]",[0],[16],True,112152,587178,7481986,False
n33_r400_S74_i26_weakly_correlated,33,8.25,3,0.3466076696165192,-1,-1.0,5445,[68],"[[0, 0, 0, 1, 1, 1, 1, 0, 4, 3, 5, 0, 5, 2, 10, 6, 4, 15, 15]]",True,3744,[0],[53],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 4, 3, 6, 4, 8, 3, 10, 10]]",3531,4521,True,3136.2783885832273,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 2, 0, 2, 2, 1, 0, 3, 8, 8, 8]]",[0],[26],True,1189139,838914,839139,False
n33_r400_S74_i26_weakly_correlated,33,8.25,6,0.3466076696165192,-1,-1.0,3696,[68],"[[0, 1, 1, 0, 1, 1, 2, 3, 3, 4, 4, 2, 5, 8, 4, 0, 4, 4]]",True,8115,[0],[40],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 3, 2, 1, 3, 0, 6, 0, 7, 7, 10, 13, 1, 17, 20, 20]]",2673,4521,True,1039.2783885832273,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 2, 3, 3]]",[0],[9],True,806770,1818224,279901,False
n33_r400_S74_i26_weakly_correlated,33,8.25,9,0.3466076696165192,-1,-1.0,5115,[68],"[[0, 0, 0, 0, 1, 2, 1, 2, 0, 4, 6, 0, 5, 3, 5, 3, 12, 12, 12]]",True,4401,[0],[31],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 2, 1, 1, 1, 1, 2, 3, 5, 4, 3, 10, 11, 11]]",2079,4521,True,5773.278388583227,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 3, 0, 0, 0, 5, 3, 3, 8, 8, 8, 8, 13, 13]]",[0],[20],True,1116979,985912,1555552,False
n33_r400_S74_i26_weakly_correlated,33,8.25,13,0.3466076696165192,-1,-1.0,1584,[68],"[[0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 3, 3, 2, 2]]",True,13562,[0],[60],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 0, 2, 0, 1, 4, 6, 5, 6, 1, 9, 7, 1, 11, 4, 23, 13, 0, 47, 47]]",3993,4521,True,29523.835165749682,[0],"[[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","[[1, 0, 0, 1, 0, 0, 1, 3, 2, 3, 7, 0, 9, 2, 5, 7, 7, 21, 2, 19, 35, 27, 35, 33, 80, 65, 65]]",[0],[187],True,345104,3039195,7990193,False
n33_r400_S74_i26_weakly_correlated,33,8.25,16,0.3466076696165192,-1,-1.0,4653,[68],"[[0, 0, 1, 1, 2, 0, 0, 0, 0, 5, 4, 6, 6, 2, 9, 13, 13]]",True,13214,[0],[46],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 0, 2, 2, 3, 2, 0, 5, 3, 5, 1, 7, 5, 2, 6, 16, 15, 10, 26, 15, 29, 29]]",3069,4521,True,29898.27838858323,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 2, 3, 1, 2, 4, 1, 2, 6, 4, 1, 3, 4, 16, 17, 14, 5, 7, 10, 2, 39, 1, 27, 14, 64, 93, 93]]",[0],[187],True,1016113,2961003,8022876,False
n33_r400_S74_i26_weakly_correlated,33,8.25,19,0.3466076696165192,-1,-1.0,6963,[68],"[[0, 0, 1, 0, 0, 0, 2, 1, 2, 4, 5, 3, 5, 7, 1, 12, 17, 18, 18]]",True,35108,[0],[109],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 2, 0, 1, 0, 4, 7, 7, 7, 10, 4, 8, 18, 20, 11, 9, 16, 40, 3, 11, 31, 17, 83, 103, 103]]",7227,4521,True,426906.59445188637,[8],"[[0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 7, 7, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 5, 5, 0, 5, 2, 5, 0, 0, 10, 17, 22, 1, 43, 41, 49, 29, 4, 16, 122, 122]]",[0],[161],True,1521075,7868687,113864359,False
n33_r400_S74_i26_weakly_correlated,33,8.25,23,0.3466076696165192,-1,-1.0,1716,[68],"[[0, 0, 1, 0, 0, 0, 2, 2, 3, 0, 6, 6]]",True,31333,[0],[256],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 0, 2, 0, 1, 0, 1, 1, 6, 0, 4, 6, 10, 11, 6, 16, 20, 24, 38, 30, 18, 22, 40, 36, 82, 82]]",16929,4521,True,751546.2946568544,[11],"[[0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 5, 5, 5, 0, 0, 0, 0, 0, 4, 4, 11, 11, 11, 11, 11]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 4, 5, 5, 8, 0, 10, 13, 4, 9, 9, 27, 21, 26, 4, 55, 60, 45, 42, 112, 112]]",[0],[160],True,374284,7022311,193717900,False
n33_r400_S74_i26_weakly_correlated,33,8.25,26,0.3466076696165192,-1,-1.0,7755,[68],"[[0, 1, 1, 0, 0, 2, 0, 1, 2, 4, 2, 3, 0, 1, 3, 1, 11, 8, 11, 28, 28]]",True,53603,[0],[191],[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 2, 3, 2, 0, 1, 12, 4, 8, 6, 20, 29, 42, 42]]",12639,4521,True,24610.757548969486,[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 5, 0, 4, 6, 3, 10, 2, 3, 12, 12]]",[0],[174],True,1694101,12134983,6050217,False
n23_r400_S75_i69_weakly_correlated,23,5.75,2,0.9076786506879716,-1,-1.0,2093,[9],"[[0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 3, 5, 3, 9, 9]]",True,1361,[0],[11],[0],"[[0, 0]]","[[0, 2, 1, 1, 1, 3, 0, 4, 0, 6, 6]]",529,437,True,11692.446510460919,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 3, 2, 1, 2, 4, 4, 0, 7, 0, 4, 16, 6, 6, 18, 24, 12, 35, 32, 32, 32]]",[0],[106],True,520984,349894,3683401,False
n23_r400_S75_i69_weakly_correlated,23,5.75,4,0.9076786506879716,-1,-1.0,713,[9],"[[0, 1, 0, 0, 0, 1, 2, 3, 1, 1, 1]]",True,1676,[0],[25],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 1, 3, 3, 2, 3, 0, 6, 6]]",1173,437,True,7861.446510460918,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 2, 0, 2, 0, 1, 3, 0, 2, 0, 2, 8, 4, 6, 11, 18, 21, 6, 36, 36]]",[0],[55],True,177160,431394,2610822,False
n23_r400_S75_i69_weakly_correlated,23,5.75,6,0.9076786506879716,-1,-1.0,1127,[9],"[[0, 1, 0, 0, 2, 2, 2, 3, 0, 1, 1, 3, 3]]",True,3711,[0],[20],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 1, 3, 2, 1, 2, 3, 3, 4, 2, 9, 13, 12, 12]]",943,437,True,2972.446510460918,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 1, 2, 3, 3, 1, 0, 0, 4, 9, 1, 9, 9, 9]]",[0],[28],True,280264,955215,961705,False
n23_r400_S75_i69_weakly_correlated,23,5.75,9,0.9076786506879716,-1,-1.0,184,[9],"[[0, 0, 1, 1]]",True,27198,[0],[12],[8],"[[0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 7, 7, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 4, 2, 3, 3, 8, 3, 5, 1, 14, 14]]",575,437,True,618.446510460918,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 3, 3]]",[0],[11],True,45656,7361607,200170,False
n23_r400_S75_i69_weakly_correlated,23,5.75,11,0.9076786506879716,-1,-1.0,230,[9],"[[0, 1, 1, 1]]",True,2082,[0],[13],[2],"[[0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2]]",621,437,True,375.44651046091803,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 1, 1]]",[0],[6],True,57124,550064,122145,False
n23_r400_S75_i69_weakly_correlated,23,5.75,13,0.9076786506879716,-1,-1.0,529,[9],"[[0, 0, 1, 0, 0, 0, 2, 2, 2]]",True,7068,[0],[17],[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 3, 1, 0, 2, 1, 10, 10]]",805,437,True,592.446510460918,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 3, 3]]",[0],[5],True,131396,1854600,188102,False
n23_r400_S75_i69_weakly_correlated,23,5.75,16,0.9076786506879716,-1,-1.0,713,[9],"[[0, 0, 0, 1, 1, 0, 2, 0, 2, 2, 2]]",True,3827,[0],[15],[2],"[[0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 3, 3]]",713,437,True,239.44651046091803,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[5],True,177160,995354,74561,False
n23_r400_S75_i69_weakly_correlated,23,5.75,18,0.9076786506879716,-1,-1.0,391,[9],"[[0, 0, 1, 0, 0, 2, 2]]",True,25550,[0],[13],[6],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 9, 9, 6, 6, 6, 7, 7, 7, 6, 6, 6, 6, 6]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 3, 4, 2, 2, 7, 7]]",621,437,True,6653.067856096026,[1],"[[0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 3, 3, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 4, 4, 0, 7, 7]]",[0],[18],True,97100,6639467,1910154,False
n23_r400_S75_i28_weakly_correlated,23,5.75,2,0.36831103678929766,-1,-1.0,46,[1],"[[0, 0]]",True,700,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 3, 2, 2, 2]]",69,69,True,282.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[1],True,10428,165861,83766,False
n23_r400_S75_i28_weakly_correlated,23,5.75,4,0.36831103678929766,-1,-1.0,161,[1],"[[0, 1, 1]]",True,158,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",69,69,True,292.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[1],True,36640,37833,84759,False
n23_r400_S75_i28_weakly_correlated,23,5.75,6,0.36831103678929766,-1,-1.0,46,[1],"[[0, 0]]",True,444,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 1, 1]]",69,69,True,187.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[1],True,10428,105309,55615,False
n23_r400_S75_i28_weakly_correlated,23,5.75,9,0.36831103678929766,-1,-1.0,161,[1],"[[0, 1, 1]]",True,183,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",69,69,True,110.44194704471869,[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",[0],[1],True,36640,43698,33258,False
n23_r400_S75_i28_weakly_correlated,23,5.75,11,0.36831103678929766,-1,-1.0,69,[1],"[[0, 0, 0]]",True,193,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",69,69,True,235.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[1],True,15642,46053,69001,False
n23_r400_S75_i28_weakly_correlated,23,5.75,13,0.36831103678929766,-1,-1.0,161,[1],"[[0, 1, 1]]",True,226,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",69,69,True,130.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",[0],[1],True,36640,53789,36926,False
n23_r400_S75_i28_weakly_correlated,23,5.75,16,0.36831103678929766,-1,-1.0,46,[1],"[[0, 0]]",True,5758,[0],[1],[8],"[[0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9, 5, 5, 9, 9, 8, 8, 8, 8, 8]]","[[0, 0]]",69,69,True,145.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[0, 0]]",[0],[1],True,10428,1404115,40369,False
n23_r400_S75_i28_weakly_correlated,23,5.75,18,0.36831103678929766,-1,-1.0,46,[1],"[[0, 0]]",True,2008,[1],[0],[3],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3]]","[[0, 0]]",59,69,True,247.4419470447187,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[1],True,10428,479451,67695,False
n20_r400_S82_i67_weakly_correlated,20,5.0,2,0.807157464212679,-1,-1.0,140,[4],"[[0, 1, 1]]",True,830,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 3, 0, 1, 1, 4, 1, 1]]",260,180,True,971.3617923264236,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 1, 0, 1, 1, 0, 0, 6, 6]]",[0],[32],True,34823,215355,332376,False
n20_r400_S82_i67_weakly_correlated,20,5.0,4,0.807157464212679,-1,-1.0,260,[4],"[[0, 1, 1, 1, 1]]",True,140,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",260,180,True,4341.361792326424,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 1, 2, 3, 2, 2, 2, 1, 5, 4, 6, 0, 0, 9, 5, 2, 11, 19, 19]]",[0],[17],True,64703,36962,1483287,False
n20_r400_S82_i67_weakly_correlated,20,5.0,6,0.807157464212679,-1,-1.0,540,[4],"[[0, 1, 0, 0, 0, 1, 1, 3, 3]]",True,410,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 2, 2]]",220,180,True,491.3617923264236,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 1, 2, 2]]",[0],[9],True,134460,106797,162797,False
n20_r400_S82_i67_weakly_correlated,20,5.0,8,0.807157464212679,-1,-1.0,520,[4],"[[0, 1, 0, 0, 2, 2, 2, 2]]",True,280,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2]]",180,180,True,221.36179232642363,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 1]]",[0],[5],True,129517,72994,71559,False
n20_r400_S82_i67_weakly_correlated,20,5.0,10,0.807157464212679,-1,-1.0,320,[4],"[[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]]",True,310,[0],[6],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",260,180,True,291.3617923264236,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[3],True,79421,80495,97873,False
n20_r400_S82_i67_weakly_correlated,20,5.0,12,0.807157464212679,-1,-1.0,1520,[4],"[[0, 0, 0, 1, 1, 0, 0, 1, 1, 4, 0, 7, 8, 8]]",True,1672,[0],[4],[2],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",180,180,True,3256.837542265237,[7],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 5, 5, 7, 7, 7, 7, 7]]","[[0, 0, 0, 0, 0]]",[0],[1],True,379109,445950,1003568,False
n20_r400_S82_i67_weakly_correlated,20,5.0,14,0.807157464212679,-1,-1.0,140,[4],"[[0, 1, 1]]",True,816,[2],[1],[2],"[[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0]]",228,180,True,1465.2439602922086,[3],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0]]",[0],[1],True,34823,218496,426359,False
n20_r400_S82_i67_weakly_correlated,20,5.0,16,0.807157464212679,-1,-1.0,200,[4],"[[0, 1, 1, 1]]",True,648,[2],[1],[2],"[[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0]]",252,180,True,11341.626401948059,[5],"[[0, 0, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 5, 5, 5, 5, 5]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 3]]",[0],[8],True,49763,171178,3326099,False
n21_r400_S77_i70_weakly_correlated,21,5.25,2,0.8972764314818786,-1,-1.0,1197,[14],"[[0, 0, 1, 1, 0, 0, 1, 0, 2, 3, 0, 7, 7]]",True,1455,[0],[15],[0],"[[0, 0, 0]]","[[0, 0, 1, 1, 2, 2, 2, 3, 1, 6, 0, 5, 5]]",651,609,True,10405.500600774807,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 1, 0, 1, 1, 3, 2, 4, 0, 8, 7, 8, 7, 9, 8, 9, 9, 32, 5, 11, 53, 53]]",[0],[79],True,346328,434111,3892968,False
n21_r400_S77_i70_weakly_correlated,21,5.25,4,0.8972764314818786,-1,-1.0,1806,[14],"[[0, 1, 0, 0, 2, 1, 2, 1, 0, 4, 4, 7, 7, 7]]",True,1413,[0],[14],[0],"[[0, 0, 0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 3, 8, 8]]",609,609,True,5669.500600774807,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 0, 2, 0, 3, 4, 4, 4, 6, 7, 9, 11, 12, 5, 1, 19, 17, 17]]",[0],[41],True,522704,422202,2131966,False
