instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n23_r400_S75_i70_uncorrelated,23,0,2,0.9209750344014154,-1,-1.0,105248,[928],"[[0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 2, 4, 1, 0, 1, 0, 1, 11, 14, 18, 10, 23, 49, 65, 5, 78, 40, 82, 90, 117, 207, 264, 210, 126, 423, 423]]",True,134301,[1],[928],[0],"[[0, 0]]","[[1, 2, 2, 2, 1, 3, 0, 3, 0, 4, 1, 4, 8, 1, 13, 8, 8, 12, 13, 0, 25, 16, 25, 61, 67, 7, 94, 21, 49, 89, 18, 126, 40, 70, 474, 8, 8, 808, 808]]",50139,42711,True,99529.7698249987,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 1, 2, 1, 4, 4, 3, 0, 1, 7, 5, 0, 13, 6, 19, 17, 6, 9, 1, 3, 65, 48, 43, 96, 124, 19, 178, 96, 2, 235, 150, 491, 491]]",[0],[1137],True,30565592,40066558,36247934,False
n23_r400_S75_i70_uncorrelated,23,0,4,0.9209750344014154,-1,-1.0,53153,[928],"[[0, 0, 0, 1, 0, 1, 1, 1, 4, 4, 2, 6, 0, 5, 3, 14, 9, 21, 14, 23, 7, 7, 2, 48, 49, 39, 109, 95, 0, 86, 184, 202, 202]]",True,24569,[3],[243],[2],"[[0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 1, 0, 0, 1, 0, 0, 3, 3, 2, 3, 2, 6, 5, 8, 0, 4, 8, 5, 4, 11, 26, 3, 35, 22, 65, 41, 41]]",22889,42711,True,130796.7698249987,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 1, 1, 0, 3, 2, 4, 1, 6, 9, 0, 0, 10, 2, 11, 2, 11, 34, 11, 33, 58, 38, 2, 8, 78, 104, 104, 55, 237, 101, 101, 111, 107, 132, 722, 722]]",[0],[1137],True,15435566,7892833,48995078,False
n23_r400_S75_i70_uncorrelated,23,0,6,0.9209750344014154,-1,-1.0,112976,[928],"[[0, 0, 1, 0, 1, 0, 1, 3, 0, 3, 1, 6, 6, 1, 9, 0, 3, 2, 26, 22, 13, 45, 1, 8, 58, 68, 7, 82, 71, 84, 93, 105, 64, 0, 186, 387, 540, 540]]",True,103319,[6],[928],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 2, 1, 3, 3, 1, 4, 3, 0, 1, 5, 9, 11, 0, 12, 6, 4, 15, 3, 15, 46, 50, 18, 7, 72, 99, 8, 104, 97, 133, 141, 7, 38, 246, 530, 530]]",176415,42711,True,69557.7698249987,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1, 3, 3, 3, 3, 2, 5, 5, 2, 4, 10, 6, 9, 10, 10, 24, 11, 21, 31, 56, 28, 24, 77, 40, 113, 149, 135, 95, 159, 226, 226]]",[0],[1137],True,32809956,30824964,25566533,False
n23_r400_S75_i70_uncorrelated,23,0,9,0.9209750344014154,-1,-1.0,23598,[928],"[[0, 1, 1, 1, 0, 0, 1, 3, 3, 0, 1, 3, 7, 3, 0, 11, 12, 18, 19, 24, 35, 42, 15, 42, 48, 91, 59, 59]]",True,5201,[17],[60],[0],"[[0, 0, 0, 0, 1, 1, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 4, 4, 8, 8]]","[[1, 2, 2, 0, 2, 1, 3, 2, 2, 4, 1, 5, 0, 7, 11, 12, 12]]",39809,42711,True,167759.76982499872,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 2, 3, 1, 4, 2, 7, 7, 3, 3, 15, 4, 15, 3, 18, 17, 17, 56, 67, 4, 8, 85, 12, 48, 80, 116, 17, 288, 29, 26, 158, 86, 279, 125, 1007, 1007]]",[0],[1137],True,6852056,1592160,62555094,False
n23_r400_S75_i70_uncorrelated,23,0,11,0.9209750344014154,-1,-1.0,84088,[928],"[[0, 1, 1, 1, 0, 1, 1, 0, 0, 5, 0, 0, 5, 4, 12, 12, 4, 14, 18, 22, 29, 41, 15, 5, 14, 5, 67, 39, 33, 142, 34, 14, 141, 168, 481, 481]]",True,7544,[35],[50],[0],"[[0, 0, 1, 1, 2, 2, 3, 3, 1, 1, 0, 0, 3, 3, 3, 3, 9, 9, 13, 13, 7, 7, 21, 21, 21, 19, 19, 19, 19, 19, 9, 9]]","[[1, 1, 2, 0, 1, 0, 1, 3, 1, 2, 7, 7]]",80093,42711,True,49572.7698249987,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 0, 1, 1, 0, 0, 0, 5, 7, 0, 4, 2, 7, 16, 11, 4, 23, 32, 4, 1, 1, 58, 44, 87, 37, 115, 97, 34, 72, 26, 184, 184]]",[0],[1137],True,24419992,2356856,18397149,False
n23_r400_S75_i70_uncorrelated,23,0,13,0.9209750344014154,-1,-1.0,160379,[928],"[[0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 0, 3, 7, 9, 0, 10, 12, 10, 24, 15, 4, 39, 10, 14, 26, 46, 106, 51, 63, 60, 79, 76, 48, 396, 445, 207, 359, 669, 669]]",True,110787,[71],[12],[43],"[[0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 4, 4, 5, 5, 5, 9, 9, 9, 9, 6, 6, 8, 8, 6, 6, 24, 24, 24, 22, 22, 32, 32, 32, 34, 34, 34, 43, 43, 43, 43, 43]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 1, 0, 4, 0, 6, 6]]",46725,42711,True,3055400.4441202693,[30],"[[0, 0, 0, 0, 0, 0, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 8, 8, 9, 9, 14, 14, 17, 17, 17, 13, 13, 23, 23, 29, 29, 29, 29, 30, 30, 30, 30, 30]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 5, 1, 5, 1, 0, 2, 2, 9, 2, 26, 10, 27, 18, 22, 19, 13, 91, 80, 90, 107, 143, 34, 192, 247, 247]]",[2],[420],True,46577378,34711657,1015924281,False
n23_r400_S75_i70_uncorrelated,23,0,16,0.9209750344014154,-1,-1.0,32200,[928],"[[0, 0, 1, 0, 2, 0, 0, 2, 1, 5, 2, 3, 8, 8, 9, 9, 18, 7, 3, 26, 6, 25, 11, 1, 67, 88, 30, 79, 137, 137]]",True,53541,[116],[6],[100],"[[0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 3, 3, 1, 1, 9, 9, 10, 10, 6, 6, 8, 8, 14, 14, 14, 26, 26, 16, 16, 12, 12, 17, 17, 30, 30, 18, 18, 35, 35, 88, 88, 88, 88, 30, 30, 100, 100, 100, 100, 100]]","[[0, 0, 0]]",48555,42711,True,287667.27209638065,[38],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 4, 2, 2, 5, 5, 3, 3, 11, 11, 5, 5, 16, 16, 21, 21, 11, 11, 13, 13, 20, 20, 20, 8, 8, 38, 38, 38, 38, 38]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 2, 3, 4, 2, 5, 3, 3, 0, 9, 15, 15]]",[41],[21],True,9350260,16443792,94577930,False
n23_r400_S75_i70_uncorrelated,23,0,18,0.9209750344014154,-1,-1.0,29992,[928],"[[0, 0, 1, 1, 1, 0, 0, 3, 1, 4, 0, 6, 1, 7, 4, 2, 13, 19, 17, 5, 7, 22, 35, 1, 30, 45, 87, 19, 153, 153]]",True,199781,[179],[5],[100],"[[0, 0, 1, 1, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 7, 7, 9, 9, 8, 8, 9, 9, 11, 11, 22, 22, 14, 14, 8, 8, 18, 18, 50, 50, 44, 44, 45, 45, 61, 61, 61, 100, 100, 100, 100, 100]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]]",71137,42711,True,354405.83268089546,[122],"[[0, 0, 1, 1, 2, 2, 3, 3, 2, 2, 3, 3, 6, 6, 5, 5, 7, 7, 11, 11, 17, 17, 17, 17, 19, 19, 11, 11, 13, 13, 31, 31, 31, 21, 21, 32, 32, 32, 17, 17, 25, 25, 115, 115, 115, 144, 144, 144, 143, 143, 143, 143, 122, 122, 122, 122, 122]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]]",[97],[9],True,8708980,60778586,114157868,False
n11_r400_S51_i38_uncorrelated,11,0,1,0.7303044949250845,-1,-1.0,572,[12],"[[0, 1, 1, 1, 1, 2, 1, 3, 0, 0, 1, 0, 4, 4]]",True,412,[0],[12],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 1, 3, 2, 2, 2, 2]]",275,275,True,233.07612510952197,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 0, 0, 0, 2, 2]]",[0],[17],True,126251,97513,78557,False
n11_r400_S51_i38_uncorrelated,11,0,2,0.7303044949250845,-1,-1.0,781,[12],"[[0, 1, 1, 1, 2, 1, 2, 0, 3, 0, 4, 7, 7]]",True,384,[0],[12],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 1, 0, 1, 4, 4]]",275,275,True,326.07612510952197,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 0, 3, 3]]",[0],[17],True,172690,90745,115454,False
n11_r400_S51_i38_uncorrelated,11,0,3,0.7303044949250845,-1,-1.0,539,[12],"[[0, 0, 1, 1, 2, 0, 2, 2, 1, 5, 5]]",True,469,[0],[12],[0],"[[0, 0, 0, 0, 0, 0]]","[[1, 2, 1, 0, 1, 3, 0, 4, 4]]",275,275,True,573.076125109522,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 1, 2, 0, 3, 0, 4, 4]]",[0],[17],True,119078,110921,208355,False
n11_r400_S51_i38_uncorrelated,11,0,4,0.7303044949250845,-1,-1.0,1155,[12],"[[0, 1, 0, 0, 2, 2, 1, 1, 2, 5, 6, 5, 2, 9, 9]]",True,252,[1],[12],[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 1, 1]]",475,275,True,655.076125109522,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 1, 1, 2, 3, 3, 5, 5]]",[0],[17],True,255600,59767,231244,False
n11_r400_S51_i38_uncorrelated,11,0,5,0.7303044949250845,-1,-1.0,781,[12],"[[0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 1, 5, 0, 8, 8]]",True,925,[1],[5],[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 1, 0, 0, 1, 2, 0, 3, 3, 3]]",231,275,True,350.27197567903613,[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 1]]",[1],[8],True,172589,225833,111641,False
n11_r400_S51_i38_uncorrelated,11,0,6,0.7303044949250845,-1,-1.0,737,[12],"[[0, 1, 1, 1, 1, 0, 2, 3, 0, 0, 4, 7, 7]]",True,795,[2],[4],[2],"[[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",315,275,True,2478.012479621827,[2],"[[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 3, 3]]",[2],[5],True,162924,195788,772477,False
n11_r400_S51_i38_uncorrelated,11,0,7,0.7303044949250845,-1,-1.0,418,[12],"[[0, 0, 1, 1, 1, 1, 2, 0, 4, 4]]",True,491,[3],[3],[3],"[[0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3]]","[[0, 0]]",371,275,True,1566.4463770809173,[0],"[[0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 5, 5, 4, 4]]","[[0, 0, 0, 0, 0, 1, 3, 0, 3, 6, 6]]",[3],[5],True,92272,119830,501909,False
n11_r400_S51_i38_uncorrelated,11,0,8,0.7303044949250845,-1,-1.0,121,[12],"[[0, 1, 0, 1, 1]]",True,718,[4],[2],[4],"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4]]","[[0, 0]]",375,275,True,1236.5225021904394,[4],"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0]]",[5],[2],True,26604,173798,345825,False
n32_r400_S72_i44_uncorrelated,32,0,3,0.6026256804354787,-1,-1.0,359680,[2712],"[[0, 1, 1, 1, 0, 1, 1, 3, 4, 1, 0, 1, 6, 1, 11, 1, 13, 21, 21, 26, 17, 26, 3, 41, 22, 69, 13, 101, 86, 72, 12, 113, 146, 238, 247, 544, 106, 283, 254, 392, 1350, 1350]]",True,427535,[0],[2712],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 1, 2, 3, 2, 3, 5, 2, 5, 0, 2, 0, 8, 10, 19, 7, 3, 29, 32, 23, 37, 2, 63, 4, 11, 84, 39, 142, 168, 73, 313, 368, 69, 439, 35, 365, 76, 196, 582, 327, 1554, 1554]]",173600,173600,True,282980.248784006,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 1, 1, 3, 3, 0, 4, 2, 1, 4, 0, 9, 6, 4, 17, 7, 15, 31, 24, 23, 35, 13, 29, 76, 33, 81, 29, 98, 116, 122, 25, 146, 445, 487, 608, 264, 818, 818]]",[0],[1313],True,92339343,112192046,87505266,False
n32_r400_S72_i44_uncorrelated,32,0,6,0.6026256804354787,-1,-1.0,302976,[2712],"[[0, 1, 1, 1, 2, 0, 2, 0, 1, 5, 0, 5, 4, 1, 2, 15, 0, 22, 16, 5, 31, 21, 48, 7, 48, 69, 11, 12, 19, 174, 5, 52, 97, 2, 406, 431, 86, 45, 500, 1126, 720, 720]]",True,243836,[0],[2197],[2],"[[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 1, 0, 0, 1, 1, 0, 0, 3, 1, 0, 2, 6, 2, 7, 8, 2, 3, 9, 14, 20, 8, 36, 40, 33, 47, 44, 10, 75, 92, 132, 6, 158, 198, 123, 270, 402, 402]]",140640,173600,True,121363.248784006,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 2, 1, 1, 2, 2, 2, 3, 1, 5, 3, 8, 9, 7, 9, 22, 18, 11, 18, 12, 56, 36, 54, 25, 53, 52, 32, 104, 28, 94, 285, 170, 177, 287, 287]]",[0],[1313],True,77781477,67226983,38400206,False
n32_r400_S72_i44_uncorrelated,32,0,9,0.6026256804354787,-1,-1.0,442144,[2712],"[[0, 1, 0, 0, 2, 1, 1, 1, 2, 4, 6, 5, 8, 7, 8, 10, 18, 6, 16, 29, 31, 26, 28, 63, 32, 13, 66, 16, 117, 92, 187, 171, 240, 344, 103, 178, 171, 567, 482, 544, 211, 1540, 1540]]",True,513971,[1],[1367],[1],"[[0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 1, 1, 2, 2, 0, 0, 3, 4, 0, 0, 6, 7, 5, 5, 4, 0, 11, 2, 0, 22, 8, 6, 46, 51, 13, 6, 12, 67, 9, 57, 154, 16, 14, 143, 19, 220, 328, 440, 723, 1354, 1354]]",136750,173600,True,198594.248784006,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 0, 1, 0, 3, 0, 3, 6, 7, 5, 8, 5, 2, 2, 7, 3, 27, 20, 9, 18, 54, 32, 50, 12, 80, 46, 9, 130, 160, 200, 25, 343, 145, 509, 580, 580]]",[0],[1313],True,113510618,138159063,61427026,False
n32_r400_S72_i44_uncorrelated,32,0,12,0.6026256804354787,-1,-1.0,1054624,[2712],"[[0, 1, 1, 1, 1, 2, 2, 0, 3, 3, 3, 3, 5, 4, 5, 13, 4, 16, 20, 31, 22, 36, 40, 31, 58, 33, 79, 75, 91, 176, 186, 149, 141, 194, 445, 4, 223, 506, 786, 347, 1116, 1027, 1022, 2185, 771, 3297, 3297]]",True,419788,[2],[845],[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 2, 2, 0, 5, 1, 3, 1, 3, 4, 1, 0, 20, 22, 27, 30, 18, 50, 6, 70, 89, 8, 73, 5, 95, 133, 177, 178, 267, 210, 547, 547]]",135280,173600,True,158129.248784006,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 4, 9, 12, 4, 8, 0, 19, 23, 30, 10, 13, 33, 87, 93, 78, 53, 125, 59, 254, 124, 204, 23, 81, 85, 506, 506]]",[0],[1313],True,270755014,112751151,49838557,False
n32_r400_S72_i44_uncorrelated,32,0,16,0.6026256804354787,-1,-1.0,34784,[2712],"[[0, 1, 1, 1, 0, 0, 0, 0, 0, 5, 6, 0, 6, 3, 2, 15, 12, 20, 12, 22, 1, 20, 17, 11, 9, 64, 31, 135, 135]]",True,287440,[4],[493],[3],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 3, 0, 1, 2, 6, 1, 8, 3, 1, 7, 18, 27, 31, 36, 11, 26, 0, 82, 65, 75, 107, 53, 212, 159, 159]]",157920,173600,True,198884.3846568412,[6],"[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 6, 6, 6, 6, 6]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 3, 1, 3, 4, 2, 1, 1, 13, 6, 1, 8, 26, 25, 0, 18, 55, 16, 75, 75]]",[7],[145],True,8928262,76732077,59347748,False
n32_r400_S72_i44_uncorrelated,32,0,19,0.6026256804354787,-1,-1.0,393856,[2712],"[[0, 0, 1, 0, 1, 1, 0, 1, 4, 2, 1, 3, 0, 5, 10, 5, 8, 7, 7, 16, 7, 1, 24, 28, 72, 41, 10, 12, 111, 22, 17, 280, 338, 79, 236, 584, 33, 826, 422, 230, 1344, 1344]]",True,845259,[7],[279],[8],"[[0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0, 0, 0, 4, 4, 4, 2, 2, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 2, 1, 2, 4, 4, 7, 3, 7, 5, 17, 20, 12, 1, 6, 29, 44, 14, 20, 7, 105, 152, 44, 63, 106, 273, 273]]",166582,173600,True,341213.0188523827,[26],"[[0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 5, 5, 6, 6, 8, 8, 8, 10, 10, 7, 7, 5, 5, 16, 16, 16, 16, 5, 5, 26, 26, 26, 26, 26]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 2, 0, 10, 4, 10, 6, 10, 5, 6, 26, 26]]",[34],[31],True,101113497,225211719,99898362,False
n32_r400_S72_i44_uncorrelated,32,0,22,0.6026256804354787,-1,-1.0,915264,[2712],"[[0, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 6, 3, 4, 7, 9, 16, 15, 19, 9, 31, 41, 28, 29, 17, 77, 99, 136, 120, 102, 52, 192, 289, 145, 38, 273, 425, 57, 300, 683, 242, 1099, 26, 1223, 931, 791, 3367, 3367]]",True,1973290,[13],[182],[45],"[[0, 0, 1, 1, 1, 0, 0, 2, 2, 4, 4, 3, 3, 7, 7, 3, 3, 6, 6, 4, 4, 9, 9, 9, 12, 12, 12, 19, 19, 19, 19, 19, 17, 17, 17, 17, 25, 25, 45, 45, 45, 45, 45]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 4, 2, 3, 2, 4, 5, 12, 12, 17, 10, 10, 28, 14, 2, 57, 32, 62, 90, 90]]",220460,173600,True,1883779.8143484616,[455],"[[0, 0, 1, 1, 1, 1, 0, 0, 4, 4, 5, 5, 5, 5, 8, 8, 4, 4, 14, 14, 15, 15, 15, 15, 10, 10, 8, 8, 22, 22, 11, 11, 40, 40, 64, 64, 64, 31, 31, 20, 20, 41, 41, 49, 49, 49, 75, 75, 75, 194, 194, 194, 194, 194, 67, 67, 67, 87, 87, 87, 336, 336, 350, 350, 317, 317, 244, 244, 244, 224, 224, 224, 230, 230, 230, 178, 178, 178, 455, 455, 455, 455, 455]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2]]",[156],[6],True,234976443,522173897,540741528,False
n32_r400_S72_i44_uncorrelated,32,0,25,0.6026256804354787,-1,-1.0,363808,[2712],"[[0, 1, 0, 0, 2, 0, 1, 1, 3, 2, 3, 1, 3, 7, 10, 2, 12, 4, 9, 26, 32, 6, 18, 34, 6, 45, 92, 16, 136, 173, 234, 43, 297, 44, 442, 328, 232, 227, 824, 1174, 1174]]",True,426673,[45],[55],[29],"[[0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 3, 3, 2, 2, 2, 2, 6, 6, 7, 7, 16, 16, 16, 14, 14, 14, 17, 17, 17, 9, 9, 9, 36, 36, 36, 36, 28, 28, 28, 32, 32, 32, 29, 29, 29, 29, 29]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3, 4, 4, 3, 6, 2, 2, 10, 4, 6, 9, 26, 26]]",253302,173600,True,844826.2261754691,[765],"[[0, 0, 1, 1, 2, 2, 3, 3, 1, 1, 5, 5, 2, 2, 2, 2, 9, 9, 5, 5, 8, 8, 20, 20, 19, 19, 32, 32, 22, 22, 24, 24, 25, 25, 19, 19, 82, 82, 43, 43, 92, 92, 92, 120, 120, 157, 157, 155, 155, 132, 132, 251, 251, 294, 294, 294, 415, 415, 415, 467, 467, 467, 145, 145, 428, 428, 428, 464, 464, 464, 765, 765, 765, 765, 765]]","[[0, 0]]",[780],[1],True,93399211,113065891,225907247,False
n16_r400_S41_i19_uncorrelated,16,0,1,0.4521885521885522,-1,-1.0,928,[10],"[[0, 1, 0, 0, 2, 1, 2, 0, 3, 2, 6, 6]]",True,885,[0],[10],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 1, 2, 0, 0, 0, 3, 1, 6, 6]]",336,336,True,231.7955519225553,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",[0],[11],True,206122,205711,75947,False
n16_r400_S41_i19_uncorrelated,16,0,3,0.4521885521885522,-1,-1.0,544,[10],"[[0, 0, 1, 1, 1, 2, 2, 1, 2, 2]]",True,2123,[0],[20],[0],"[[0, 0, 0, 1, 1]]","[[0, 0, 2, 1, 2, 0, 2, 3, 5, 1, 7, 5, 4, 3, 0, 11, 11]]",656,336,True,913.7955519225553,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 0, 3, 2, 3, 2, 1, 3, 3]]",[0],[11],True,120670,493735,281511,False
n16_r400_S41_i19_uncorrelated,16,0,4,0.4521885521885522,-1,-1.0,640,[10],"[[0, 0, 0, 0, 1, 2, 2, 1, 2, 0, 3, 3]]",True,292,[0],[10],[0],"[[0, 0, 1, 1, 1, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 1, 1]]",336,336,True,1158.7955519225552,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 2, 2, 3, 1, 1, 4, 0, 0, 7, 7]]",[0],[11],True,141952,68698,345969,False
n16_r400_S41_i19_uncorrelated,16,0,6,0.4521885521885522,-1,-1.0,256,[10],"[[0, 0, 1, 0, 2, 2]]",True,640,[1],[5],[1],"[[0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]]",308,336,True,160.7955519225553,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[11],True,56716,153641,49782,False
n16_r400_S41_i19_uncorrelated,16,0,8,0.4521885521885522,-1,-1.0,432,[10],"[[0, 0, 1, 0, 1, 1, 0, 3, 3]]",True,1224,[1],[4],[5],"[[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 5, 5, 5, 5, 5]]","[[0, 0, 0, 0, 0, 0]]",288,336,True,1047.5243826834399,[3],"[[0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0]]",[3],[2],True,95769,297911,312782,False
n16_r400_S41_i19_uncorrelated,16,0,9,0.4521885521885522,-1,-1.0,1296,[10],"[[0, 0, 0, 0, 0, 1, 2, 0, 4, 0, 3, 0, 7, 8, 8]]",True,744,[2],[3],[2],"[[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0]]",364,336,True,3375.7047130516758,[4],"[[0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",[4],[2],True,287955,180010,1002950,False
n16_r400_S41_i19_uncorrelated,16,0,11,0.4521885521885522,-1,-1.0,1216,[10],"[[0, 1, 0, 0, 1, 0, 0, 2, 3, 1, 2, 5, 8, 8]]",True,1983,[3],[2],[3],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",410,336,True,9117.539113782723,[0],"[[0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 9, 9, 6, 6, 6, 14, 14, 19, 19, 15, 15, 32, 32, 32]]","[[1, 1, 1]]",[7],[3],True,270184,467295,2591575,False
