instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n10_r400_S50_i21_weakly_correlated,10,0,3,0.4115296803652968,-1,-1.0,80,[1],"[[0, 0, 1, 1]]",True,75,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",30,30,True,104.62972298249473,[0],"[[0, 0, 0, 0, 1, 1]]","[[0, 0, 0, 0]]",[0],[3],True,15184,15803,34078,False
n10_r400_S50_i21_weakly_correlated,10,0,4,0.4115296803652968,-1,-1.0,50,[1],"[[0, 0, 0, 0, 0]]",True,80,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",30,30,True,214.3335013684905,[0],"[[0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 1]]",[0],[3],True,9395,16678,63072,False
n10_r400_S50_i21_weakly_correlated,10,0,5,0.4115296803652968,-1,-1.0,70,[1],"[[0, 1, 1]]",True,115,[0],[1],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1]]",30,30,True,136.16675068424524,[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1]]",[0],[1],True,13305,23760,42458,False
n10_r400_S50_i21_weakly_correlated,10,0,6,0.4115296803652968,-1,-1.0,30,[1],"[[0, 0, 0]]",True,180,[0],[1],[0],"[[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 1]]",30,30,True,107.31486149124736,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[1],True,5637,37092,31157,False
n10_r400_S50_i21_weakly_correlated,10,0,7,0.4115296803652968,-1,-1.0,70,[1],"[[0, 1, 1]]",True,95,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",30,30,True,132.31486149124737,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 1]]",[0],[1],True,13305,19358,39168,False
n10_r400_S50_i21_weakly_correlated,10,0,8,0.4115296803652968,-1,-1.0,80,[1],"[[0, 0, 1, 1]]",True,316,[1],[0],[1],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0, 0]]",26,30,True,2230.890681263898,[7],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 7, 7, 7, 7, 7]]","[[0, 0, 0]]",[1],[0],True,15184,64752,516884,False
n21_r400_S77_i62_weakly_correlated,21,0,2,0.7948717948717948,-1,-1.0,2163,[53],"[[0, 0, 0, 1, 1, 1, 2, 3, 2, 3, 3, 5, 5, 7, 4, 3, 3]]",True,4588,[0],[53],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 2, 3, 3, 3, 4, 1, 3, 6, 5, 9, 8, 6, 6, 18, 3, 9, 9]]",2247,2247,True,7591.160525699451,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1, 0, 0, 2, 3, 0, 2, 1, 2, 3, 3, 8, 1, 13, 22, 23, 19, 32, 32]]",[0],[49],True,548980,1205847,2476279,False
n21_r400_S77_i62_weakly_correlated,21,0,4,0.7948717948717948,-1,-1.0,2247,[53],"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 2, 6, 2, 7, 0, 11, 11]]",True,6110,[0],[53],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 3, 1, 1, 2, 0, 3, 5, 5, 9, 5, 12, 8, 15, 14, 24, 24]]",2247,2247,True,6866.160525699451,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 1, 3, 2, 3, 5, 6, 2, 6, 6, 4, 10, 7, 8, 1, 4, 4, 21, 28, 28]]",[0],[49],True,570328,1605890,2342831,False
n21_r400_S77_i62_weakly_correlated,21,0,6,0.7948717948717948,-1,-1.0,2205,[53],"[[0, 0, 0, 1, 2, 0, 1, 1, 4, 1, 4, 7, 6, 6, 1, 5, 5]]",True,4044,[1],[32],[1],"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0, 1, 1, 1, 0, 1, 2, 1, 3, 2, 1, 5, 2, 5, 3, 3, 9, 9]]",2145,2247,True,660.160525699451,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 1, 3, 3, 3]]",[0],[49],True,559654,1112002,220377,False
n21_r400_S77_i62_weakly_correlated,21,0,8,0.7948717948717948,-1,-1.0,5838,[53],"[[0, 0, 0, 0, 1, 1, 2, 1, 3, 4, 3, 4, 1, 7, 4, 10, 2, 7, 10, 6, 31, 31]]",True,5908,[1],[22],[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 3, 6, 5, 2, 7, 8, 15, 15]]",1665,2247,True,2371.160525699451,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 7, 10, 11, 11]]",[0],[49],True,1482740,1601131,806747,False
n21_r400_S77_i62_weakly_correlated,21,0,10,0.7948717948717948,-1,-1.0,3969,[53],"[[0, 1, 1, 1, 0, 0, 2, 0, 4, 3, 1, 2, 8, 5, 7, 2, 8, 20, 20]]",True,4101,[2],[14],[2],"[[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 4, 6, 6]]",1769,2247,True,26972.16052569945,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 1, 1, 0, 0, 2, 2, 5, 2, 3, 7, 9, 1, 3, 15, 14, 10, 29, 22, 9, 12, 27, 14, 80, 93, 132, 132]]",[0],[49],True,1007876,1111522,9252705,False
n21_r400_S77_i62_weakly_correlated,21,0,12,0.7948717948717948,-1,-1.0,3297,[53],"[[0, 1, 1, 1, 0, 1, 1, 1, 3, 1, 4, 6, 2, 4, 1, 3, 7, 16, 16]]",True,19092,[3],[11],[10],"[[0, 0, 1, 1, 1, 2, 2, 1, 1, 0, 0, 1, 1, 6, 6, 5, 5, 5, 10, 10, 10, 10, 10]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 3, 0, 1, 5, 5]]",2139,2247,True,10196.449425116736,[1],"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 5, 3, 2, 8, 4, 9, 16, 13, 13]]",[1],[30],True,837092,5214268,3252242,False
n21_r400_S77_i62_weakly_correlated,21,0,14,0.7948717948717948,-1,-1.0,2100,[53],"[[0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 3, 5, 3, 4, 10, 10]]",True,7224,[5],[8],[4],"[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 4, 4]]",2737,2247,True,8346.63154196706,[1],"[[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 3, 1, 8, 9, 4, 13, 13]]",[2],[18],True,533012,1935343,2582242,False
n21_r400_S77_i62_weakly_correlated,21,0,16,0.7948717948717948,-1,-1.0,6006,[53],"[[0, 0, 1, 1, 0, 2, 1, 1, 3, 1, 0, 6, 1, 6, 6, 1, 1, 9, 21, 13, 29, 29]]",True,8510,[8],[5],[8],"[[0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 4, 4, 3, 3, 8, 8, 8, 8, 8]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]",3047,2247,True,17041.308847891385,[9],"[[0, 0, 0, 0, 2, 2, 3, 3, 3, 3, 4, 4, 4, 2, 2, 3, 3, 3, 9, 9, 9, 9, 9]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2]]",[7],[5],True,1525436,2272686,5121079,False
n23_r400_S75_i26_weakly_correlated,23,0,2,0.34200526161940953,-1,-1.0,5819,[28],"[[0, 0, 1, 1, 0, 1, 0, 3, 3, 3, 4, 0, 3, 4, 3, 5, 4, 0, 23, 29, 29]]",True,3782,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 1, 1, 0, 3, 1, 2, 1, 4, 1, 1, 5, 13, 18, 18]]",1311,1311,True,488.4672831438768,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 3, 3]]",[0],[5],True,1262897,846855,138036,False
n23_r400_S75_i26_weakly_correlated,23,0,4,0.34200526161940953,-1,-1.0,2116,[28],"[[0, 1, 0, 0, 0, 1, 2, 1, 0, 4, 4, 3, 0, 0, 11, 11]]",True,2136,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 1, 1, 0, 1, 5, 1, 6, 5, 9, 9]]",1311,1311,True,360.4672831438768,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2]]",[0],[5],True,458700,478060,103567,False
n23_r400_S75_i26_weakly_correlated,23,0,6,0.34200526161940953,-1,-1.0,2093,[28],"[[0, 0, 1, 0, 0, 1, 2, 0, 0, 5, 4, 2, 5, 9, 9]]",True,6470,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 2, 0, 3, 0, 2, 1, 7, 3, 1, 10, 13, 0, 19, 12, 27, 27]]",1311,1311,True,1804.9231882558975,[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 1, 0, 1, 2, 2]]",[0],[4],True,453767,1448535,533580,False
n23_r400_S75_i26_weakly_correlated,23,0,9,0.34200526161940953,-1,-1.0,4140,[28],"[[0, 1, 1, 0, 0, 1, 1, 1, 1, 3, 3, 1, 4, 10, 4, 5, 8, 4, 16, 16]]",True,3196,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 0, 3, 1, 0, 3, 4, 0, 6, 3, 9, 5, 4, 10, 10]]",1311,1311,True,699.657895264688,[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 1, 1]]",[1],[2],True,898180,715313,196538,False
n23_r400_S75_i26_weakly_correlated,23,0,11,0.34200526161940953,-1,-1.0,1633,[28],"[[0, 0, 0, 1, 0, 1, 1, 3, 3, 2, 4, 7, 7]]",True,2056,[0],[28],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 2, 2, 2, 0, 3, 4, 5, 1, 7, 7]]",1311,1311,True,721.2709820071373,[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 1, 1]]",[2],[2],True,353955,460189,202160,False
n23_r400_S75_i26_weakly_correlated,23,0,13,0.34200526161940953,-1,-1.0,2438,[28],"[[0, 1, 0, 0, 2, 2, 2, 2, 3, 2, 3, 0, 4, 4, 10, 10]]",True,4386,[0],[28],[0],"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[[0, 2, 2, 0, 3, 0, 0, 4, 5, 0, 2, 0, 9, 11, 12, 3, 13, 13]]",1311,1311,True,1053.913941097746,[2],"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0]]",[2],[1],True,528658,983852,287821,False
n23_r400_S75_i26_weakly_correlated,23,0,16,0.34200526161940953,-1,-1.0,5865,[28],"[[0, 1, 1, 1, 2, 2, 1, 0, 4, 1, 4, 3, 7, 6, 5, 8, 7, 5, 11, 4, 5, 19, 19]]",True,18442,[2],[10],[11],"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 5, 5, 5, 3, 3, 4, 4, 7, 7, 7, 11, 11, 11, 11, 11]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2]]",1827,1311,True,9167.37696249421,[15],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 4, 4, 4, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 12, 12, 15, 15, 15, 15, 15]]","[[0, 0, 0]]",[3],[1],True,1272763,4244188,2444627,False
n23_r400_S75_i26_weakly_correlated,23,0,18,0.34200526161940953,-1,-1.0,1288,[28],"[[0, 0, 1, 1, 0, 0, 1, 3, 1, 3, 6, 6]]",True,6704,[6],[4],[4],"[[0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 4, 4, 4]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 2]]",2151,1311,True,1629.6223339006006,[4],"[[0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 4, 4, 4]]","[[0, 0]]",[4],[0],True,279064,1526332,397680,False
n23_r400_S75_i21_weakly_correlated,23,0,2,0.27624750499002,-1,-1.0,1725,[15],"[[0, 0, 0, 1, 0, 1, 2, 1, 2, 4, 3, 0, 4, 6, 6]]",True,1735,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 3, 1, 3, 2, 2, 5, 3, 4, 4]]",713,713,True,350.8671365756006,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2]]",[0],[2],True,386250,403100,101823,False
n23_r400_S75_i21_weakly_correlated,23,0,4,0.27624750499002,-1,-1.0,1564,[15],"[[0, 0, 0, 0, 2, 0, 0, 3, 0, 3, 1, 2, 8, 8]]",True,5839,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 3, 1, 3, 4, 5, 4, 2, 5, 4, 5, 8, 0, 4, 4, 24, 19, 19]]",713,713,True,291.8671365756006,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[2],True,350177,1356023,88045,False
n23_r400_S75_i21_weakly_correlated,23,0,6,0.27624750499002,-1,-1.0,828,[15],"[[0, 0, 1, 1, 2, 0, 1, 2, 3, 3]]",True,651,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 2, 3, 1, 1]]",713,713,True,209.8671365756006,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1]]",[0],[2],True,185239,151297,63677,False
n23_r400_S75_i21_weakly_correlated,23,0,9,0.27624750499002,-1,-1.0,1449,[15],"[[0, 1, 0, 0, 0, 1, 1, 2, 0, 5, 1, 7, 7]]",True,1724,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2, 0, 2, 1, 2, 0, 0, 3, 2, 1, 3, 5, 5]]",713,713,True,201.8671365756006,[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",[0],[2],True,324427,400058,58133,False
n23_r400_S75_i21_weakly_correlated,23,0,11,0.27624750499002,-1,-1.0,3151,[15],"[[0, 0, 1, 1, 2, 1, 0, 3, 2, 1, 5, 5, 1, 1, 7, 15, 15]]",True,2056,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 1, 0, 0, 1, 2, 3, 0, 2, 6, 0, 9, 9]]",713,713,True,10495.852265953843,[0],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 5, 5, 2, 2, 2, 2, 2, 4, 4, 4, 11, 11, 12, 12, 12, 12, 12, 12, 20, 20, 21, 21, 21, 29, 29, 29]]","[[0, 0, 1, 1]]",[0],[1],True,706148,477217,3073594,False
n23_r400_S75_i21_weakly_correlated,23,0,13,0.27624750499002,-1,-1.0,2645,[15],"[[0, 0, 0, 1, 2, 1, 2, 2, 2, 1, 6, 5, 2, 7, 4, 7, 7]]",True,1422,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 1, 3, 0, 1, 3, 5, 4, 4]]",713,713,True,454.7888282477628,[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0]]",[1],[1],True,592595,330044,126821,False
n23_r400_S75_i21_weakly_correlated,23,0,16,0.27624750499002,-1,-1.0,1219,[15],"[[0, 0, 1, 0, 0, 0, 2, 2, 3, 4, 0, 4, 4]]",True,1299,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 2, 1, 0, 3, 2, 0, 2, 5, 5]]",713,713,True,2042.7021676212912,[3],"[[0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0]]",[1],[1],True,272812,301148,548185,False
n23_r400_S75_i21_weakly_correlated,23,0,18,0.27624750499002,-1,-1.0,1909,[15],"[[0, 1, 0, 0, 0, 0, 1, 1, 3, 2, 1, 5, 8, 6, 6]]",True,2275,[0],[15],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 1, 2, 3, 1, 2, 4, 7, 2, 3, 5, 3, 2, 2]]",713,713,True,1071.8042291804059,[1],"[[0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0]]",[1],[1],True,427542,527285,282624,False
n22_r400_S36_i12_weakly_correlated,22,0,2,0.32430908065425834,-1,-1.0,11704,[79],"[[0, 0, 1, 1, 1, 1, 2, 1, 3, 0, 0, 3, 0, 10, 0, 9, 15, 4, 3, 10, 38, 38, 5, 18, 45, 45]]",True,956,[0],[79],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 3, 2, 0, 4, 3, 3]]",3498,3498,True,601.3914280668123,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 2, 2, 2]]",[0],[7],True,2673660,226675,182303,False
