instance_name,knapsack_size,bias,depth,capweight,T,remaining_value_ratio,global_cost,optimal_global_iterations_classically,global_statistics,to_optimality_global,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,optimal_nested_cost,optimal_global_cost,to_optimality_nested,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,to_optimality_cut,global_gatecost,nested_gatecost,cut_gatecost,greedy_is_optimal
n33_r400_S74_i41_uncorrelated,33,8.25,3,0.5466562986003111,-1,-1.0,990,[5],"[[0, 0, 0, 0, 0, 1, 1, 0, 4, 4]]",True,642,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 2]]",297,363,True,3864.085859807034,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 0, 3, 3, 2, 1, 5, 3, 5, 8, 3, 8, 8]]",[0],[14],True,253590,168859,1169141,False
n33_r400_S74_i41_uncorrelated,33,8.25,6,0.5466562986003111,-1,-1.0,528,[5],"[[0, 0, 1, 0, 2, 2]]",True,690,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 0, 2, 2]]",297,363,True,2163.085859807034,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 1, 2, 3, 4, 3, 2, 3, 3]]",[0],[13],True,135196,181317,680450,False
n33_r400_S74_i41_uncorrelated,33,8.25,9,0.5466562986003111,-1,-1.0,66,[5],"[[0, 0]]",True,540,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 2, 2]]",231,363,True,1089.0858598070338,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 3, 3, 1, 1]]",[0],[11],True,16802,141830,339002,False
n33_r400_S74_i41_uncorrelated,33,8.25,13,0.5466562986003111,-1,-1.0,627,[5],"[[0, 1, 0, 1, 2, 1, 1]]",True,395,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 1, 1]]",231,363,True,2297.085859807034,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 2, 1, 0, 2, 1, 0, 3, 3, 6, 6]]",[0],[10],True,160555,103873,700860,False
n33_r400_S74_i41_uncorrelated,33,8.25,16,0.5466562986003111,-1,-1.0,231,[5],"[[0, 1, 1]]",True,3083,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 0, 2, 0, 0, 1, 2, 0, 1, 0, 8, 0, 1, 9, 9]]",363,363,True,1003.6919233439152,[0],"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 3, 3]]",[0],[9],True,59119,808160,302867,False
n33_r400_S74_i41_uncorrelated,33,8.25,19,0.5466562986003111,-1,-1.0,231,[5],"[[0, 1, 1]]",True,722,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 1, 0, 2, 2]]",297,363,True,29974.949792916254,[10],"[[0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 3, 3, 3, 6, 6, 7, 7, 10, 10, 10, 10, 10]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 4, 4]]",[0],[7],True,59119,189003,8864637,False
n33_r400_S74_i41_uncorrelated,33,8.25,23,0.5466562986003111,-1,-1.0,1056,[5],"[[0, 1, 1, 0, 0, 0, 1, 0, 4, 4]]",True,1055,[0],[4],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 3, 3]]",297,363,True,40735.17710301149,[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 4, 5, 5, 6, 6, 6, 6, 6]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 0, 0, 8, 7, 8, 8]]",[0],[19],True,270548,276209,11202362,False
n33_r400_S74_i41_uncorrelated,33,8.25,26,0.5466562986003111,-1,-1.0,1452,[5],"[[0, 1, 1, 0, 0, 1, 1, 0, 2, 0, 5, 5]]",True,2089,[0],[3],[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0]]",231,363,True,6305.388891575474,[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 1, 2, 3, 0, 4, 3, 3, 3, 3, 1, 10, 13, 15, 9, 9]]",[0],[26],True,372140,550313,1963880,False
n26_r400_S33_i12_uncorrelated,26,6.5,2,0.35282868525896416,-1,-1.0,962,[5],"[[0, 0, 0, 0, 0, 2, 1, 1, 3, 1, 0, 2, 2]]",True,660,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 0, 1, 1]]",286,286,True,1043.9855251861895,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 1, 2, 0, 0, 3, 0, 3, 3]]",[0],[12],True,243175,171490,320646,False
n26_r400_S33_i12_uncorrelated,26,6.5,5,0.35282868525896416,-1,-1.0,1066,[5],"[[0, 0, 0, 0, 1, 2, 1, 2, 1, 4, 4]]",True,493,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 0, 2, 2]]",234,286,True,434.98552518618953,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 2, 2]]",[0],[10],True,269660,128173,137210,False
n26_r400_S33_i12_uncorrelated,26,6.5,7,0.35282868525896416,-1,-1.0,1274,[5],"[[0, 0, 1, 0, 1, 2, 1, 3, 1, 5, 5]]",True,191,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",234,286,True,1718.9855251861895,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 0, 1, 0, 2, 3, 3, 6, 4, 4]]",[0],[9],True,322400,50051,529150,False
n26_r400_S33_i12_uncorrelated,26,6.5,10,0.35282868525896416,-1,-1.0,572,[5],"[[0, 0, 1, 0, 2, 0, 0, 1, 1, 1]]",True,128,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0]]",182,286,True,407.98552518618953,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 2]]",[0],[8],True,144460,33333,127781,False
n26_r400_S33_i12_uncorrelated,26,6.5,13,0.35282868525896416,-1,-1.0,182,[5],"[[0, 1, 1]]",True,221,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",182,286,True,12787.393295667043,[2],"[[0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 1, 0, 1, 4, 7, 9, 13, 13]]",[0],[23],True,45975,57406,3849341,False
n26_r400_S33_i12_uncorrelated,26,6.5,15,0.35282868525896416,-1,-1.0,520,[5],"[[0, 1, 1, 1, 1, 0, 1, 1]]",True,231,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",286,286,True,10363.78122067716,[2],"[[0, 0, 0, 1, 1, 1, 1, 1, 3, 3, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 4, 3, 8, 7, 7]]",[0],[23],True,131390,59706,2851458,False
n26_r400_S33_i12_uncorrelated,26,6.5,18,0.35282868525896416,-1,-1.0,936,[5],"[[0, 1, 1, 1, 1, 0, 1, 0, 4, 4]]",True,1510,[0],[5],[4],"[[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4]]","[[0, 0]]",286,286,True,13438.587258172101,[2],"[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 3, 4, 0, 2, 3, 4, 10, 10]]",[0],[22],True,236755,394838,3887019,False
n26_r400_S33_i12_uncorrelated,26,6.5,20,0.35282868525896416,-1,-1.0,572,[5],"[[0, 1, 0, 0, 1, 1, 2, 2]]",True,524,[0],[5],[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 2, 2]]",286,286,True,23233.76798371043,[2],"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 1, 4, 2, 4, 2, 4, 2, 3, 9, 1, 18, 18]]",[0],[21],True,144575,135673,6819292,False
n25_r400_S47_i21_uncorrelated,25,6.25,2,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,160,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",125,125,True,305.2469508372925,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[5],True,44406,42701,101058,False
n25_r400_S47_i21_uncorrelated,25,6.25,5,0.4375,-1,-1.0,400,[2],"[[0, 0, 0, 1, 2, 2]]",True,425,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 2, 2]]",125,125,True,545.2469508372925,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 0, 2, 2]]",[0],[4],True,101562,111674,177177,False
n25_r400_S47_i21_uncorrelated,25,6.25,7,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,285,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1]]",125,125,True,330.2469508372925,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",[0],[4],True,44406,75013,107158,False
n25_r400_S47_i21_uncorrelated,25,6.25,10,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,200,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",125,125,True,562.395121339668,[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3]]",[0],[4],True,44406,52636,181480,False
n25_r400_S47_i21_uncorrelated,25,6.25,12,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,210,[0],[2],[0],"[[0, 0, 0, 0, 0]]","[[1, 1]]",125,125,True,380.2469508372925,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1]]",[0],[4],True,44406,55066,118994,False
n25_r400_S47_i21_uncorrelated,25,6.25,15,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,350,[0],[1],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",75,125,True,1170.2469508372924,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 2, 3, 1, 3, 3]]",[0],[8],True,44406,91728,377919,False
n25_r400_S47_i21_uncorrelated,25,6.25,17,0.4375,-1,-1.0,275,[2],"[[0, 0, 1, 1, 1]]",True,303,[0],[2],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1]]",125,125,True,1255.2469508372924,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2, 1, 0, 3, 2, 2, 3, 3]]",[0],[9],True,69760,79426,399551,False
n25_r400_S47_i21_uncorrelated,25,6.25,20,0.4375,-1,-1.0,175,[2],"[[0, 1, 1]]",True,330,[0],[2],[0],"[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1]]",125,125,True,8841.71826990263,[2],"[[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 3, 2, 2, 6, 6]]",[0],[8],True,44406,86662,2646153,False
n35_r400_S24_i21_uncorrelated,35,8.75,3,0.8398741966361274,-1,-1.0,700,[6],"[[0, 1, 1, 1, 2, 2]]",True,1030,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 0, 2, 3, 3]]",385,455,True,912.4144131150102,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1, 2, 2, 2]]",[0],[9],True,200700,301475,313310,False
n35_r400_S24_i21_uncorrelated,35,8.75,7,0.8398741966361274,-1,-1.0,595,[6],"[[0, 0, 0, 0, 1, 2, 2]]",True,1120,[0],[5],[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 2, 1, 3, 2, 2]]",385,455,True,2122.41441311501,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 0, 1, 2, 1, 3, 3, 6, 6]]",[0],[8],True,170481,327620,719023,False
n35_r400_S24_i21_uncorrelated,35,8.75,10,0.8398741966361274,-1,-1.0,735,[6],"[[0, 1, 0, 0, 2, 2, 2]]",True,855,[0],[4],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 0, 3, 3]]",315,455,True,1682.4144131150101,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 0, 1, 0, 2, 3, 3, 3, 3]]",[0],[7],True,210693,250045,564954,False
n35_r400_S24_i21_uncorrelated,35,8.75,14,0.8398741966361274,-1,-1.0,385,[6],"[[0, 0, 1, 1, 1]]",True,560,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 1, 1]]",245,455,True,757.4144131150102,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 2, 2]]",[0],[6],True,110283,163545,249276,False
n35_r400_S24_i21_uncorrelated,35,8.75,17,0.8398741966361274,-1,-1.0,1120,[6],"[[0, 1, 0, 0, 2, 0, 1, 3, 2, 2]]",True,451,[0],[3],[0],"[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1]]",245,455,True,1717.4144131150101,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 0, 0, 2, 2, 1, 3, 1, 3, 3]]",[0],[7],True,321096,131735,586570,False
n35_r400_S24_i21_uncorrelated,35,8.75,21,0.8398741966361274,-1,-1.0,245,[6],"[[0, 1, 1]]",True,490,[0],[3],[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 2]]",245,455,True,617.4144131150102,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 1, 1]]",[0],[6],True,70191,143150,206846,False
n35_r400_S24_i21_uncorrelated,35,8.75,24,0.8398741966361274,-1,-1.0,1575,[6],"[[0, 0, 0, 1, 1, 0, 0, 3, 2, 5, 5]]",True,2014,[0],[2],[4],"[[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4]]","[[0, 0]]",175,455,True,492.4144131150102,[0],"[[0, 0, 0, 0, 0]]","[[1, 0, 1, 1]]",[0],[6],True,451725,595751,159745,False
n35_r400_S24_i21_uncorrelated,35,8.75,28,0.8398741966361274,-1,-1.0,910,[6],"[[0, 0, 0, 1, 1, 1, 2, 1, 1, 1]]",True,2968,[1],[4],[1],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0]]",819,455,True,1469.7603567220287,[0],"[[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","[[1, 2, 1, 1, 0, 3, 3]]",[0],[6],True,260778,879195,490196,False
n21_r400_S77_i63_uncorrelated,21,5.25,2,0.8076519916142557,-1,-1.0,147,[7],"[[0, 1, 1]]",True,426,[0],[6],[0],"[[0, 0, 0]]","[[0, 0, 0, 1, 3, 3]]",273,315,True,2214.7729243917493,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 2, 0, 3, 0, 3, 2, 0, 1, 2, 0, 7, 2, 1, 5, 7, 7]]",[0],[15],True,36386,109081,728486,False
n21_r400_S77_i63_uncorrelated,21,5.25,4,0.8076519916142557,-1,-1.0,735,[7],"[[0, 1, 0, 1, 0, 0, 0, 1, 3, 3, 3]]",True,1404,[0],[17],[0],"[[0, 0, 0, 1, 1, 1, 1]]","[[1, 0, 0, 1, 0, 0, 0, 1, 4, 5, 7, 7]]",735,315,True,712.7729243917494,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 1, 0, 0, 1, 0, 3, 2, 0, 0]]",[0],[14],True,182112,360386,225755,False
n21_r400_S77_i63_uncorrelated,21,5.25,6,0.8076519916142557,-1,-1.0,1134,[7],"[[0, 1, 0, 1, 0, 0, 1, 3, 3, 0, 6, 6]]",True,510,[0],[5],[0],"[[0, 0, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 2, 2]]",231,315,True,575.7729243917494,[0],"[[0, 0, 0, 0, 0]]","[[1, 1, 0, 1, 2, 2, 2]]",[0],[12],True,281199,134766,189194,False
n21_r400_S77_i63_uncorrelated,21,5.25,8,0.8076519916142557,-1,-1.0,672,[7],"[[0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 2, 2]]",True,898,[0],[4],[2],"[[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 1, 1]]",189,315,True,879.7729243917494,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 2, 1, 0, 1, 4, 4]]",[0],[11],True,166414,240572,283736,False
n21_r400_S77_i63_uncorrelated,21,5.25,10,0.8076519916142557,-1,-1.0,399,[7],"[[0, 1, 0, 1, 0, 2, 2]]",True,1123,[0],[3],[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0, 0, 0, 0, 0, 1, 1]]",147,315,True,847.7729243917494,[0],"[[0, 0, 0, 0, 0]]","[[0, 2, 1, 0, 3, 1, 1, 3, 3]]",[0],[10],True,98814,295735,282227,False
n21_r400_S77_i63_uncorrelated,21,5.25,12,0.8076519916142557,-1,-1.0,378,[7],"[[0, 1, 0, 1, 2, 2]]",True,579,[0],[3],[2],"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]]","[[0, 0, 0]]",147,315,True,920.7729243917494,[0],"[[0, 0, 0, 0, 0]]","[[1, 2, 1, 1, 3, 2, 3, 3]]",[0],[9],True,93642,152473,289196,False
